baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
440235060,Active,1060008,194138854,0,2208661,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235061,Active,1060008,194145791,0,74766264,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235062,Active,1060008,194147922,0,1043512,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235063,Active,1060008,194152643,0,869194,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235064,Active,1060008,194152644,0,869243,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235065,Active,1060008,194152645,0,2208579,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235066,Active,1060008,194152646,0,1070248,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235067,Active,1060008,194159566,0,5739522,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235068,Active,1060008,194159567,0,992723,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235069,Active,1060008,194166563,0,725447,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235070,Active,1060008,194166564,0,2213189,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235071,Active,1060008,194168766,0,2931274,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235072,Active,1060008,194173391,0,5729350,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235073,Active,1060008,194180268,0,2262990,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
440235074,Active,1060008,194187075,0,2262135,6768,9606,24211642,Literature-derived,20180928,0,0,Q9Y5Y6,NULL,NULL,ChEMBL,Reversible inhibition of matriptase (unknown origin) using Boc-Gln-Ala-Arg-AMC as substrate after 15 to 60 mins by fluorescence assay,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.ejmech.2013.10.040,3.4.21.109,Q9Y5Y6
441593162,Active,1120213,242613713,0,71495468,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.12,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593163,Active,1120213,242613715,0,71495559,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.13,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593164,Active,1120213,242613722,0,71495661,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.011,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593165,Active,1120213,242613724,0,71495766,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.018,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593166,Active,1120213,242613729,0,71495974,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.014,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593167,Active,1120213,242613731,0,90666140,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.007,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593168,Active,1120213,242613738,0,71496089,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.008,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593171,Active,1120213,242613740,0,71496202,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.026,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593172,Active,1120213,242613717,0,71496204,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.12,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593174,Active,1120213,242613718,0,71495561,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.033,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593179,Active,1120213,242613719,0,71495381,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.013,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593182,Active,1120213,242613720,0,50939649,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.002,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593184,Active,1120213,242613733,0,90666141,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.012,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593186,Active,1120213,242613734,0,71495977,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.039,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593188,Active,1120213,242613735,0,89399327,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.011,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593190,Active,1120213,242613736,0,71496201,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.014,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593192,Active,1120213,242613737,0,90666142,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.023,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593194,Active,1120213,242613725,0,90666139,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.049,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593196,Active,1120213,242613726,0,71495466,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.013,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593198,Active,1120213,242613727,0,71495659,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.008,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593200,Active,1120213,242613728,0,71495660,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.001,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593202,Active,1120213,242613742,0,90666145,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.0009,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593204,Active,1120213,242613743,0,90666146,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.0027,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593206,Active,1120213,242613744,0,90666147,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.0051,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593208,Active,1120213,242613714,0,50939651,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.023,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593210,Active,1120213,242613716,0,71495560,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.052,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593212,Active,1120213,242613721,0,71495467,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.051,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593215,Active,1120213,242613723,0,71495765,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.074,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593217,Active,1120213,242613730,0,71495976,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.035,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593219,Active,1120213,242613732,0,71495975,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.056,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593221,Active,1120213,242613739,0,90666143,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.017,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441593223,Active,1120213,242613741,0,90666144,6768,9606,,Confirmatory,20181002,0,0,Q9Y5Y6,Ki,0.0018,ChEMBL,Inhibition of matriptase (unknown origin) using MeSO2-D-Cha-Gly-Arg-pNA as substrate,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,NULL,3.4.21.109,Q9Y5Y6
441779833,Active,1152290,242647818,0,49820973,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.301,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779836,Active,1152290,242647819,0,66818765,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.204,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779838,Active,1152290,242647820,0,66818450,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.141,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779840,Active,1152290,242647821,0,66818569,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.01,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779847,Active,1152290,242647822,0,66821311,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.094,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779853,Active,1152290,242647835,0,66818433,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.79,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779857,Active,1152290,242647836,0,66818766,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.001,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779862,Active,1152290,242647837,0,49820816,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.131,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779863,Active,1152290,242647838,0,66818629,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,2.032,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779867,Active,1152290,242647813,0,68788696,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.617,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779869,Active,1152290,242647827,0,66820910,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.73,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779870,Active,1152290,242647828,0,90644019,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.591,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779871,Active,1152290,242647829,0,49820655,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.545,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779872,Active,1152290,242647830,0,66819113,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.061,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779874,Active,1152290,242647844,0,90644023,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.47,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779876,Active,1152290,242647814,0,66818763,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.06,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779884,Active,1152290,242647816,0,66818744,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.411,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779885,Active,1152290,242647823,0,90644020,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.182,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779887,Active,1152290,103198273,0,432298,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.2,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779888,Active,1152290,242647815,0,66818575,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.592,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779889,Active,1152290,242647817,0,66818813,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.77,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779890,Active,1152290,242647824,0,66818781,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,1.85,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779895,Active,1152290,242647826,0,90644022,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.305,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779896,Active,1152290,242647831,0,66818677,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.018,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779897,Active,1152290,242647833,0,66818717,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.018,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779898,Active,1152290,242647840,0,66818559,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.01,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
441779899,Active,1152290,242647842,0,66818882,6768,9606,24794746,Confirmatory,20181004,0,0,Q9Y5Y6,Ki,0.116,ChEMBL,Inhibition of recombinant matriptase (unknown origin) using Boc-Gln-Ala-Arg-7-amido-4-methyl coumarin hydrobromide,NULL,Suppressor of tumorigenicity 14 protein (human),/gene/6768,10.1016/j.bmc.2014.04.013,3.4.21.109,Q9Y5Y6
