baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
424694402,Unspecified,696192,163327302,0,71456764,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
424694403,Unspecified,696192,163327303,0,71456766,164656,9606,23026080,Confirmatory,20180923,0,0,Q8IU80,IC50,500,ChEMBL,Inhibition of human matriptase-2 expressed in HEK-MT2 cells using fluorogenic Boc- Gln-Ala-Arg-NH-Mec as substrate measured over 400 secs by spectrophotometry,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmc.2012.08.042,3.4.21.-,Q8IU80
446309569,Unspecified,1251572,318393307,0,122192784,164656,9606,26393374,Confirmatory,20181009,0,0,Q8IU80,Ki,50,ChEMBL,Inhibition of matriptase (unknown origin) using Ac-RQFRpNA substrate by spectrophotometry method,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1021/acs.jmedchem.5b01148,3.4.21.-,Q8IU80
453164459,Unspecified,1313154,336896722,0,127045142,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164460,Unspecified,1313154,103744503,0,46883481,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164468,Unspecified,1313154,103767635,0,456157,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164480,Unspecified,1313154,103744442,0,46883449,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164483,Unspecified,1313154,103744576,0,46883527,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164486,Unspecified,1313154,103168402,0,414103,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164489,Unspecified,1313154,103383158,0,414102,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164490,Unspecified,1313154,103168166,0,10047537,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164493,Unspecified,1313154,103767660,0,44481895,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164496,Unspecified,1313154,103190169,0,147928,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164503,Unspecified,1313154,103375316,0,147805,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164507,Unspecified,1313154,103190121,0,147929,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164510,Unspecified,1313154,103168542,0,480183,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164514,Unspecified,1313154,103168434,0,480185,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164516,Unspecified,1313154,103449727,0,3010932,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164518,Unspecified,1313154,103558074,0,14116743,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164519,Unspecified,1313154,103449766,0,3010935,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164524,Unspecified,1313154,103449755,0,3010934,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164526,Unspecified,1313154,103449662,0,3010937,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164527,Unspecified,1313154,103449548,0,3000497,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164529,Unspecified,1313154,318378509,0,122182388,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164531,Unspecified,1313154,318378510,0,122182389,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164537,Unspecified,1313154,318378511,0,122182390,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164538,Unspecified,1313154,103744387,0,44610718,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164541,Unspecified,1313154,103744502,0,44610720,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164544,Unspecified,1313154,103744504,0,44610721,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164549,Unspecified,1313154,103744501,0,44610719,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 40 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
453164553,Unspecified,1313155,103383158,0,414102,164656,9606,27287367,Literature-derived,20180906,0,0,Q8IU80,NULL,NULL,ChEMBL,Inhibition of human matriptase-2 transfected in HEK cells assessed as residual activity at 5 uM using Boc-Gln-Ala-Arg-AMC as substrate after 20 mins by fluorimetric analysis,NULL,Transmembrane protease serine 6 (human),/gene/164656,10.1016/j.bmcl.2016.05.071,3.4.21.-,Q8IU80
