baid,activity,aid,sid,mid,cid,geneid,taxid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,dois,ecs,repacxn
453811661,Active,1344651,374278257,0,137303208,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,1.317,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811662,Active,1344651,374298136,0,137283385,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.5012,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811663,Active,1344651,374311289,0,137290224,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.052,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811664,Active,1344651,374354816,0,137316438,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.004,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811665,Active,1344651,374270528,0,134132671,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.137,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811666,Active,1344651,374270363,0,134132632,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.001,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811667,Active,1344651,374273637,0,134133517,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.0031,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811668,Active,1344651,374331232,0,90060437,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,3.92,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811669,Active,1344651,374294407,0,90060521,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00685,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811670,Active,1344651,374290136,0,90060542,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.196,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811671,Active,1344651,374313141,0,90060582,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.107,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811672,Active,1344651,374292852,0,90060346,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.088,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811673,Active,1344651,374323647,0,90060373,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.004,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811674,Active,1344651,374306433,0,90060422,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.214,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811675,Active,1344651,374305038,0,90060469,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.0243,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811676,Active,1344651,374348549,0,90060522,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.029,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811677,Active,1344651,374274640,0,134133778,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.1249,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811678,Active,1344651,374360694,0,90060550,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.026,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811679,Active,1344651,374279286,0,134135041,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.1989,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811680,Active,1344651,374279389,0,134135078,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.0039,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811681,Active,1344651,374314601,0,90060433,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.04,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811682,Active,1344651,374354292,0,90060487,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.89,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811683,Active,1344651,374350549,0,90060534,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.003,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811684,Active,1344651,374318645,0,90060547,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.006,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811685,Active,1344651,374278503,0,134134823,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,6.046,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811686,Active,1344651,374321927,0,137314328,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.1464,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811687,Active,1344651,374272649,0,134133253,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.045,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811688,Active,1344651,374312721,0,137290245,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.973,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811689,Active,1344651,374275783,0,134134067,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.003,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811690,Active,1344651,374269806,0,134132503,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.02649,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811691,Active,1344651,374270092,0,134132571,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.01562,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811692,Active,1344651,374273750,0,134133546,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.05011,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811693,Active,1344651,374265987,0,134131180,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.001,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811694,Active,1344651,374277092,0,134134447,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.001,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811695,Active,1344651,374274603,0,134133766,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.02801,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811696,Active,1344651,374274246,0,134133679,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811697,Active,1344651,374274246,0,134133679,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.5226,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811699,Active,1344651,374274385,0,134133713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811700,Active,1344651,374274385,0,134133713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811701,Active,1344651,374274385,0,134133713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811702,Active,1344651,374274385,0,134133713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811703,Active,1344651,374274385,0,134133713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.1648,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811704,Active,1344651,374281172,0,134135577,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00361,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811705,Active,1344651,374281247,0,134135597,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.3622,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811706,Active,1344651,374279777,0,134135191,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00751,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811707,Active,1344651,374285750,0,134136822,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.7388,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811708,Active,1344651,374281098,0,134135553,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811709,Active,1344651,374281098,0,134135553,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,NULL,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811710,Active,1344651,374281098,0,134135553,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00568,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811711,Active,1344651,374285521,0,134136751,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.002,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811712,Active,1344651,374285369,0,134136696,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.001,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811713,Active,1344651,374288281,0,134137485,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00887,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811714,Active,1344651,374278081,0,134134713,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.002,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811715,Active,1344651,374307866,0,134142878,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.01431,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811716,Active,1344651,374307181,0,134142698,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.053,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811717,Active,1344651,374298421,0,134140246,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,1.027,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811718,Active,1344651,374305442,0,134142188,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.068,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811719,Active,1344651,374306010,0,134142358,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.00329,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811720,Active,1344651,374292490,0,134138631,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.015,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811721,Active,1344651,374293558,0,134138946,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,3.37,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811722,Active,1344651,374291920,0,134138477,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.019,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811723,Active,1344651,374288223,0,134137468,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.02871,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811724,Active,1344651,374279380,0,134135072,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.7684,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
453811725,Active,1344651,374276807,0,134134352,3818,9606,,Confirmatory,20180908,0,0,P03952,Ki,0.047,ChEMBL,In Vitro Assay: Plasma kallikrein determinations were made in 0.1 M sodium phosphate buffer at a pH of 7.5 containing 0.1-0.2 M sodium chloride and 0.5% PEG 8000. Determinations were made using purified human plasma kallikrein (Enzyme Research Laboratorie,NULL,Plasma kallikrein (human),/gene/3818,NULL,3.4.21.34,P03952
